id,A1,A2,A3,A4,A5,C1,C2,C3,C4,C5,E1,E2,E3,E4,E5,N1,N2,N3,N4,N5,O1,O2,O3,O4,O5,gender,age
2143,2144,4,1.0,2.0,2.0,3.0,1.0,2.0,2.0,3.0,3.0,2.0,4.0,3.0,4.0,3.0,3.0,5.0,2.0,3.0,4.0,4.0,4.0,5.0,4.0,3.0,1,29
2144,2145,3,3.0,2.0,4.0,4.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,4.0,5.0,2,19
2145,2146,4,3.0,3.0,5.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,4.0,3.0,2.0,2.0,2,20
2146,2147,5,3.0,2.0,2.0,4.0,3.0,3.0,2.0,3.0,1.0,4.0,3.0,4.0,5.0,3.0,2.0,2.0,1.0,3.0,1.0,3.0,3.0,2.0,4.0,2.0,2,21
2147,2148,5,4.0,2.0,3.0,4.0,4.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,2.0,4.0,2.0,3.0,3.0,4.0,3.0,2,19
2148,2149,3,2.0,2.0,4.0,1.0,5.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,1.0,2.0,2.0,3.0,3.0,1.0,4.0,3.0,2.0,1,31
2149,2150,3,3.0,3.0,3.0,3.0,3.0,5.0,2.0,3.0,4.0,3.0,4.0,4.0,3.0,2.0,3.0,2.0,2.0,5.0,5.0,2.0,2.0,3.0,4.0,3.0,1,26
2150,2151,3,3.0,2.0,3.0,1.0,5.0,4.0,2.0,4.0,5.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,1,34
2151,2152,4,4.0,4.0,5.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,5.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,2,19
2152,2153,5,3.0,4.0,2.0,5.0,1.0,2.0,4.0,2.0,3.0,3.0,2.0,2.0,1.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,2.0,2,19
2153,2154,4,4.0,4.0,3.0,3.0,4.0,3.0,4.0,2.0,4.0,3.0,4.0,4.0,2.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,5.0,5.0,3.0,2,20
2154,2155,4,3.0,3.0,3.0,3.0,3.0,1.0,1.0,3.0,1.0,4.0,2.0,3.0,4.0,3.0,5.0,4.0,4.0,2.0,3.0,5.0,4.0,3.0,3.0,2.0,1,34
2155,2156,3,4.0,3.0,3.0,3.0,4.0,2.0,2.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,2.0,3.0,2.0,3.0,2.0,2,20
2156,2157,3,4.0,4.0,2.0,4.0,4.0,1.0,4.0,2.0,4.0,4.0,4.0,3.0,3.0,2.0,3.0,4.0,4.0,5.0,4.0,3.0,4.0,4.0,3.0,4.0,2,28
2157,2158,5,4.0,5.0,2.0,4.0,4.0,4.0,2.0,3.0,4.0,3.0,2.0,4.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,4.0,4.0,4.0,5.0,5.0,1,27
2158,2159,3,2.0,2.0,3.0,3.0,4.0,5.0,4.0,4.0,4.0,5.0,3.0,3.0,4.0,2.0,4.0,2.0,3.0,1.0,2.0,2.0,2.0,4.0,2.0,3.0,1,36
2159,2160,3,4.0,4.0,3.0,5.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,2,19
2160,2161,4,4.0,4.0,3.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0,3.0,2.0,3.0,3.0,2.0,4.0,4.0,2.0,3.0,1,26
2161,2162,3,2.0,3.0,4.0,3.0,2.0,3.0,2.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,4.0,3.0,5.0,4.0,5.0,5.0,4.0,4.0,3.0,5.0,2,42
2162,2163,3,3.0,5.0,2.0,4.0,2.0,2.0,3.0,4.0,2.0,3.0,3.0,3.0,2.0,4.0,4.0,5.0,3.0,5.0,5.0,2.0,4.0,3.0,2.0,4.0,1,32
2163,2164,3,2.0,4.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,4.0,5.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,2.0,4.0,4.0,5.0,2,31
2164,2165,3,4.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,5.0,2.0,2.0,3.0,4.0,1.0,2.0,4.0,2.0,4.0,4.0,3.0,3.0,5.0,4.0,3.0,1,20
2165,2166,5,4.0,3.0,4.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,3.0,5.0,4.0,4.0,4.0,3.0,1,19
2166,2167,5,4.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,5.0,2.0,4.0,3.0,3.0,4.0,2.0,4.0,4.0,3.0,3.0,3.0,4.0,2,19
2167,2168,3,4.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,2.0,3.0,4.0,4.0,2.0,3.0,4.0,3.0,3.0,2.0,2.0,3.0,1,24
2168,2169,4,3.0,3.0,2.0,3.0,2.0,4.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,5.0,4.0,3.0,4.0,4.0,1.0,2.0,3.0,3.0,1.0,2,19
2169,2170,5,2.0,3.0,4.0,3.0,1.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,4.0,3.0,1.0,3.0,1.0,2.0,3.0,3.0,4.0,5.0,3.0,3.0,2,22
2170,2171,5,3.0,2.0,3.0,4.0,4.0,5.0,3.0,1.0,2.0,3.0,3.0,5.0,4.0,4.0,2.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,2,40
2171,2172,4,3.0,2.0,2.0,3.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,2.0,4.0,2,24
2172,2173,3,2.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,2.0,3.0,3.0,3.0,2.0,3.0,4.0,4.0,4.0,2.0,3.0,2.0,3.0,3.0,2,20
2173,2174,4,3.0,3.0,1.0,4.0,4.0,5.0,3.0,5.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,2,31
2174,2175,4,3.0,2.0,2.0,3.0,4.0,1.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,3.0,3.0,4.0,2.0,2.0,3.0,1.0,2.0,3.0,4.0,2,18
2175,2176,5,5.0,5.0,3.0,4.0,3.0,2.0,4.0,4.0,2.0,2.0,3.0,2.0,3.0,2.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,2.0,2,26
2176,2177,3,2.0,2.0,2.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,2.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,2,25
2177,2178,5,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,2.0,3.0,3.0,2.0,4.0,2.0,4.0,2.0,4.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,2,19
2178,2179,5,3.0,3.0,1.0,2.0,2.0,4.0,1.0,3.0,3.0,2.0,1.0,2.0,3.0,3.0,2.0,1.0,3.0,2.0,3.0,5.0,4.0,3.0,3.0,5.0,2,20
2179,2180,3,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,2,20
2180,2181,4,3.0,3.0,4.0,2.0,2.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,3.0,3.0,2,20
2181,2182,4,4.0,1.0,2.0,3.0,2.0,4.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,3.0,2.0,3.0,2,34
2182,2183,5,5.0,3.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,2,16
2183,2184,5,3.0,3.0,5.0,3.0,2.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,5.0,3.0,4.0,1.0,2.0,2.0,2,20
2184,2185,5,2.0,3.0,4.0,4.0,4.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,1.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,2,24
2185,2186,4,1.0,3.0,3.0,1.0,4.0,3.0,1.0,2.0,1.0,4.0,5.0,2.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,2,20
2186,2187,5,4.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,5.0,3.0,5.0,3.0,3.0,2.0,2.0,4.0,4.0,5.0,4.0,5.0,3.0,2,19
2187,2188,3,3.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,1.0,1.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,1.0,3.0,2.0,3.0,1.0,1,20
2188,2189,4,1.0,3.0,2.0,3.0,5.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,5.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2,27
2189,2190,4,3.0,4.0,5.0,4.0,2.0,1.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,1.0,3.0,3.0,3.0,3.0,4.0,4.0,2,21
2190,2191,4,3.0,3.0,4.0,2.0,4.0,5.0,3.0,4.0,4.0,3.0,2.0,2.0,2.0,3.0,3.0,5.0,2.0,3.0,4.0,3.0,3.0,2.0,2.0,3.0,1,28
2191,2192,4,4.0,4.0,3.0,4.0,5.0,3.0,3.0,4.0,4.0,3.0,2.0,3.0,3.0,5.0,3.0,4.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,2,43
2192,2193,4,5.0,5.0,4.0,3.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,3.0,5.0,4.0,4.0,3.0,4.0,2.0,4.0,2.0,5.0,3.0,4.0,4.0,1,19
2193,2194,5,4.0,3.0,4.0,2.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,5.0,4.0,3.0,4.0,3.0,4.0,2.0,2.0,4.0,4.0,3.0,2,44
2194,2195,3,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,4.0,3.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,3.0,1,14
2195,2196,4,4.0,4.0,3.0,4.0,5.0,5.0,3.0,4.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,4.0,3.0,4.0,2.0,2.0,4.0,3.0,2,18
2196,2197,3,3.0,4.0,3.0,2.0,3.0,5.0,4.0,4.0,4.0,2.0,2.0,3.0,2.0,2.0,4.0,5.0,2.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,2,56
2197,2198,3,4.0,3.0,2.0,4.0,5.0,2.0,3.0,2.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,5.0,4.0,4.0,4.0,4.0,3.0,5.0,5.0,3.0,2,20
2198,2199,3,3.0,3.0,4.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,4.0,4.0,4.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,2,19
2199,2200,4,5.0,3.0,3.0,4.0,1.0,2.0,4.0,2.0,2.0,3.0,4.0,3.0,3.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,1.0,2.0,4.0,1,51
2200,2201,5,4.0,4.0,4.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,4.0,5.0,3.0,4.0,4.0,3.0,1.0,2,25
2201,2202,5,3.0,2.0,5.0,3.0,2.0,4.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,5.0,4.0,4.0,4.0,4.0,3.0,5.0,2.0,2.0,2.0,2,20
2202,2203,4,3.0,3.0,3.0,4.0,3.0,2.0,2.0,4.0,4.0,2.0,1.0,2.0,1.0,3.0,2.0,4.0,2.0,1.0,1.0,1.0,2.0,4.0,3.0,3.0,2,19
2203,2204,4,5.0,4.0,3.0,5.0,2.0,3.0,3.0,3.0,2.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0,3.0,5.0,2.0,2.0,2.0,1.0,2.0,2.0,2,17
2204,2205,5,3.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,5.0,2.0,2.0,3.0,1.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,3.0,2,20
2205,2206,4,3.0,5.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,1.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,2,24
2206,2207,5,1.0,3.0,3.0,3.0,1.0,3.0,3.0,4.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,5.0,2.0,2.0,2.0,3.0,3.0,4.0,2,20
2207,2208,5,2.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,5.0,2.0,3.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,1,58
2208,2209,5,4.0,4.0,4.0,5.0,4.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,2.0,2.0,3.0,1.0,2.0,2,34
2209,2210,5,3.0,3.0,4.0,5.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,4.0,4.0,3.0,5.0,4.0,4.0,3.0,5.0,3.0,2.0,3.0,3.0,4.0,2,20
2210,2211,4,3.0,2.0,2.0,4.0,1.0,2.0,2.0,2.0,3.0,4.0,3.0,3.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0,4.0,1,28
2211,2212,5,2.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,5.0,3.0,3.0,2.0,3.0,4.0,2.0,3.0,3.0,4.0,4.0,2.0,3.0,2.0,3.0,2.0,2,25
2212,2213,4,3.0,3.0,5.0,5.0,4.0,4.0,3.0,3.0,4.0,3.0,5.0,2.0,4.0,4.0,2.0,3.0,5.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2,30
2213,2214,4,1.0,1.0,1.0,3.0,3.0,4.0,5.0,2.0,2.0,3.0,3.0,3.0,4.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,2.0,3.0,2.0,2,49
2214,2215,3,4.0,3.0,3.0,3.0,4.0,5.0,2.0,2.0,3.0,2.0,3.0,2.0,4.0,1.0,3.0,4.0,2.0,4.0,4.0,3.0,3.0,3.0,2.0,2.0,2,26
2215,2216,4,4.0,4.0,3.0,4.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,2.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,2.0,3.0,3.0,4.0,1.0,2,26
2216,2217,5,3.0,3.0,2.0,2.0,3.0,5.0,3.0,3.0,4.0,4.0,3.0,3.0,2.0,3.0,4.0,2.0,1.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,2,48
2217,2218,3,3.0,4.0,2.0,3.0,4.0,3.0,4.0,5.0,3.0,2.0,3.0,1.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,5.0,1,17
2218,2219,3,4.0,4.0,3.0,5.0,5.0,5.0,2.0,4.0,3.0,5.0,3.0,2.0,2.0,4.0,1.0,3.0,4.0,3.0,3.0,4.0,4.0,5.0,3.0,3.0,2,22
2219,2220,4,3.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,2.0,2.0,3.0,3.0,1.0,2.0,4.0,2.0,3.0,1.0,3.0,3.0,3.0,2.0,2,45
2220,2221,5,5.0,4.0,3.0,5.0,5.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,2.0,4.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,2,17
2221,2222,4,3.0,2.0,3.0,2.0,5.0,4.0,4.0,3.0,5.0,3.0,4.0,2.0,3.0,5.0,2.0,2.0,2.0,1.0,3.0,3.0,5.0,4.0,4.0,3.0,2,17
2222,2223,3,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,1.0,2.0,3.0,1.0,2.0,4.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,2,17
2223,2224,4,5.0,5.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,2.0,4.0,3.0,2.0,3.0,1.0,2.0,3.0,2.0,1.0,4.0,2.0,4.0,3.0,3.0,2,17
2224,2225,4,4.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,2.0,4.0,3.0,3.0,2.0,2.0,4.0,4.0,2.0,4.0,2.0,1.0,4.0,3.0,1,22
2225,2226,4,3.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,5.0,2.0,4.0,3.0,2.0,4.0,4.0,2.0,1,30
2226,2227,4,3.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,1.0,4.0,3.0,5.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,5.0,3.0,5.0,5.0,1,19
2227,2228,4,2.0,2.0,1.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,4.0,2.0,3.0,2.0,5.0,5.0,4.0,4.0,3.0,2,34
2228,2229,5,4.0,4.0,2.0,3.0,4.0,4.0,2.0,2.0,4.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,4.0,2.0,4.0,1,52
2229,2230,5,3.0,4.0,2.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,2.0,5.0,4.0,4.0,4.0,4.0,2.0,4.0,2.0,2.0,3.0,2,19
2230,2231,5,5.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,2.0,3.0,2.0,4.0,2.0,3.0,4.0,3.0,3.0,1.0,2.0,3.0,4.0,4.0,2.0,4.0,2,31
2231,2232,5,5.0,2.0,3.0,3.0,4.0,5.0,5.0,3.0,4.0,2.0,2.0,1.0,1.0,1.0,3.0,5.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,1,21
2232,2233,4,4.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,1,22
2233,2234,5,1.0,3.0,2.0,3.0,4.0,3.0,5.0,5.0,5.0,1.0,4.0,4.0,4.0,4.0,2.0,1.0,1.0,3.0,3.0,3.0,4.0,2.0,4.0,4.0,2,21
2234,2235,3,3.0,3.0,3.0,3.0,4.0,3.0,4.0,5.0,4.0,3.0,5.0,3.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,2.0,4.0,2.0,3.0,2,19
2235,2236,5,4.0,5.0,4.0,4.0,3.0,4.0,2.0,3.0,3.0,3.0,5.0,4.0,5.0,5.0,3.0,3.0,3.0,3.0,4.0,5.0,4.0,4.0,3.0,3.0,2,30
2236,2237,5,4.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,2.0,3.0,2.0,4.0,2.0,4.0,3.0,3.0,3.0,4.0,2.0,3.0,4.0,2.0,2.0,2,32
2237,2238,4,4.0,3.0,4.0,4.0,3.0,3.0,1.0,3.0,3.0,3.0,2.0,4.0,3.0,2.0,1.0,1.0,1.0,2.0,3.0,4.0,1.0,1.0,4.0,3.0,2,25
2238,2239,3,2.0,3.0,3.0,4.0,1.0,2.0,2.0,1.0,3.0,4.0,2.0,1.0,3.0,2.0,3.0,5.0,3.0,4.0,3.0,3.0,1.0,4.0,4.0,2.0,2,18
2239,2240,3,2.0,4.0,3.0,3.0,3.0,5.0,4.0,3.0,4.0,4.0,5.0,3.0,3.0,5.0,3.0,4.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,2,33
2240,2241,5,4.0,2.0,2.0,1.0,2.0,3.0,1.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,5.0,3.0,1,30
2241,2242,3,3.0,4.0,4.0,4.0,4.0,5.0,5.0,3.0,2.0,4.0,4.0,2.0,3.0,5.0,4.0,3.0,1.0,2.0,2.0,4.0,2.0,3.0,3.0,3.0,2,47
2242,2243,3,4.0,4.0,3.0,4.0,3.0,5.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,5.0,3.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,3.0,2,27
2243,2244,5,3.0,5.0,3.0,5.0,2.0,4.0,3.0,4.0,3.0,3.0,4.0,5.0,3.0,4.0,3.0,4.0,3.0,4.0,5.0,5.0,2.0,3.0,3.0,4.0,2,39
2244,2245,5,2.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,5.0,4.0,2.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,2,21
2245,2246,3,5.0,5.0,4.0,4.0,3.0,3.0,5.0,4.0,3.0,2.0,5.0,3.0,3.0,1.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,2.0,4.0,4.0,2,20
2246,2247,5,2.0,4.0,3.0,2.0,3.0,3.0,4.0,3.0,3.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,4.0,4.0,5.0,2,20
2247,2248,3,4.0,3.0,4.0,5.0,3.0,2.0,2.0,1.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,4.0,2.0,4.0,3.0,2.0,3.0,2.0,2,31
2248,2249,3,2.0,1.0,2.0,1.0,2.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,3.0,4.0,3.0,5.0,4.0,5.0,4.0,3.0,2.0,4.0,2.0,4.0,1,18
2249,2250,4,1.0,3.0,1.0,2.0,3.0,4.0,3.0,3.0,3.0,5.0,3.0,3.0,3.0,5.0,4.0,2.0,2.0,3.0,1.0,4.0,3.0,4.0,5.0,3.0,2,29
2250,2251,5,1.0,3.0,2.0,3.0,3.0,4.0,3.0,3.0,4.0,2.0,3.0,4.0,1.0,2.0,3.0,5.0,4.0,4.0,3.0,2.0,5.0,3.0,3.0,4.0,2,16
2251,2252,3,3.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,4.0,3.0,4.0,2.0,2.0,3.0,2.0,4.0,3.0,3.0,4.0,2.0,1.0,2.0,3.0,3.0,2,20
2252,2253,5,2.0,2.0,3.0,2.0,3.0,1.0,3.0,4.0,3.0,4.0,4.0,2.0,4.0,4.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,2.0,4.0,2,21
2253,2254,4,3.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,2,20
2254,2255,4,4.0,2.0,3.0,4.0,2.0,3.0,3.0,2.0,3.0,1.0,1.0,3.0,3.0,4.0,2.0,2.0,4.0,2.0,2.0,2.0,3.0,4.0,2.0,3.0,2,33
2255,2256,3,4.0,4.0,3.0,4.0,4.0,4.0,5.0,5.0,3.0,3.0,3.0,2.0,1.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,4.0,4.0,4.0,3.0,2,19
2256,2257,5,3.0,3.0,4.0,3.0,3.0,4.0,5.0,3.0,4.0,5.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,2,20
2257,2258,5,2.0,2.0,3.0,3.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,1.0,4.0,4.0,4.0,4.0,4.0,2,51
2258,2259,3,3.0,1.0,2.0,4.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,2.0,4.0,4.0,4.0,3.0,4.0,2,30
2259,2260,3,3.0,3.0,3.0,2.0,4.0,3.0,4.0,4.0,4.0,2.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,3.0,3.0,1,20
2260,2261,4,4.0,3.0,2.0,5.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,1.0,2.0,2.0,3.0,4.0,2.0,3.0,4.0,3.0,4.0,4.0,1,22
2261,2262,3,3.0,2.0,3.0,3.0,4.0,2.0,3.0,2.0,2.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,2.0,5.0,4.0,4.0,4.0,2.0,4.0,3.0,1,18
2262,2263,5,5.0,4.0,5.0,5.0,3.0,4.0,4.0,2.0,1.0,5.0,5.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,1.0,3.0,4.0,3.0,3.0,1,34
2263,2264,3,4.0,3.0,4.0,4.0,2.0,3.0,2.0,2.0,5.0,5.0,3.0,3.0,5.0,3.0,3.0,3.0,4.0,4.0,5.0,3.0,2.0,2.0,2.0,4.0,1,23
2264,2265,3,2.0,3.0,3.0,2.0,3.0,5.0,5.0,3.0,4.0,4.0,5.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,4.0,4.0,2.0,5.0,2.0,2,23
2265,2266,5,2.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,5.0,3.0,3.0,5.0,4.0,4.0,3.0,5.0,4.0,2.0,4.0,5.0,4.0,1,29
2266,2267,3,3.0,2.0,2.0,3.0,4.0,3.0,4.0,3.0,2.0,2.0,5.0,5.0,4.0,4.0,4.0,2.0,2.0,4.0,3.0,4.0,4.0,3.0,2.0,5.0,2,21
2267,2268,4,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,4.0,2.0,3.0,3.0,3.0,4.0,5.0,4.0,2.0,4.0,4.0,4.0,2,24
2268,2269,3,1.0,2.0,1.0,3.0,3.0,5.0,3.0,3.0,2.0,3.0,3.0,4.0,2.0,3.0,2.0,3.0,2.0,2.0,1.0,4.0,3.0,3.0,3.0,2.0,2,50
2269,2270,3,2.0,3.0,4.0,2.0,4.0,5.0,3.0,4.0,4.0,4.0,2.0,4.0,3.0,3.0,2.0,2.0,3.0,3.0,1.0,3.0,3.0,4.0,5.0,4.0,2,24
2270,2271,3,4.0,5.0,4.0,4.0,2.0,3.0,3.0,3.0,2.0,4.0,3.0,2.0,3.0,3.0,4.0,4.0,4.0,5.0,3.0,3.0,4.0,2.0,2.0,3.0,2,42
